year,month,habitat,module,plot,trt,spp,percov,comments
2018,AUG,veg,11,11C,C,ZIZAQU,1,
2018,AUG,veg,11,11C,C,NUPADV,70,
2018,AUG,veg,11,11X,X,BARE,7,
2018,AUG,veg,11,11X,X,DET,3,
2018,AUG,veg,11,11X,X,ZIZAQU,12,bees pollinating
2018,AUG,veg,11,11X,X,AMACAN,3,
2018,AUG,veg,11,11X,X,PELVIR,65,
2018,AUG,veg,11,11X,X,NUPADV,6,
2018,AUG,veg,11,11X,X,PERPUN,13,
2018,AUG,veg,12,12C,C,BARE,35,
2018,AUG,veg,12,12C,C,DET,1,
2018,AUG,veg,12,12C,C,TRASH,1.5,
2018,AUG,veg,12,12C,C,NUPADV,65,
2018,AUG,veg,12,12X,X,BARE,8,
2018,AUG,veg,12,12X,X,DET,2,
2018,AUG,veg,12,12X,X,AMACAN,18,
2018,AUG,veg,12,12X,X,NUPADV,25,
2018,AUG,veg,12,12X,X,PELVIR,35,
2018,AUG,veg,12,12X,X,PERPUN,20,
2018,AUG,veg,12,12X,X,PONCOR,20,
2019,JUN,veg,1,1C,C,BARE,3,
2019,JUN,veg,1,1C,C,DET,0.5,
2019,JUN,veg,1,1C,C,TRASH,2,
2019,JUN,veg,1,1C,C,NUPADV,97,
2019,JUN,veg,1,1C,C,WOOD,2,
2019,JUN,veg,1,1X,X,BARE,1,
2019,JUN,veg,1,1X,X,DET,2,
2019,JUN,veg,1,1X,X,PELVIR,65,
2019,JUN,veg,1,1X,X,PONCOR,25,
2019,JUN,veg,1,1X,X,PERPUN,35,
2019,JUN,veg,1,1X,X,LEEORY,0.5,
2019,JUN,veg,1,1X,X,ZIZAQU,5,
2019,JUN,veg,1,1X,X,IMPCAP,0.1,located on end near gate
2019,JUN,veg,2,2C,C,BARE,99,
2019,JUN,veg,2,2C,C,DET,0.1,
2019,JUN,veg,2,2C,C,ZIZAQU,0.5,munched
2019,JUN,veg,2,2C,C,UNKMON,0.1,seedlings
2019,JUN,veg,2,2C,C,NUPADV,0.5,seedlings
2019,JUN,veg,2,2C,C,PONCOR,0.1,seedling
2019,JUN,veg,2,2C,C,,,Plot 2C Comment: fine hairy green algae present
2019,JUN,veg,2,2X,X,BARE,0.5,
2019,JUN,veg,2,2X,X,DET,4,
2019,JUN,veg,2,2X,X,SCHTAB,2,
2019,JUN,veg,2,2X,X,PONCOR,25,
2019,JUN,veg,2,2X,X,PELVIR,15,
2019,JUN,veg,2,2X,X,PERPUN,80,
2019,JUN,veg,2,2X,X,ZIZAQU,4,
2019,JUN,veg,2,2X,X,AMACAN,25,
2019,JUN,veg,2,2X,X,IMPCAP,0.5,
2019,JUN,veg,3,3C,C,BARE,55,
2019,JUN,veg,3,3C,C,DET,2,
2019,JUN,veg,3,3C,C,NUPADV,45,
2019,JUN,veg,3,3C,C,ZIZAQU,1.5,
2019,JUN,veg,3,3C,C,PERPUN,2,changed from PERSPP to PERPUN based on aug19 data
2019,JUN,veg,3,3C,C,PONCOR,2,
2019,JUN,veg,3,3C,C,WOOD,0.5,
2019,JUN,veg,3,3X,X,DET,4,
2019,JUN,veg,3,3X,X,TRASH,0.1,
2019,JUN,veg,3,3X,X,TYPLAT,20,
2019,JUN,veg,3,3X,X,PONCOR,20,
2019,JUN,veg,3,3X,X,PELVIR,45,
2019,JUN,veg,3,3X,X,PERPUN,65,
2019,JUN,veg,3,3X,X,BIDLAE,2,
2019,JUN,veg,3,3X,X,SAGLAT,2,located on gate end edge
2019,JUN,veg,3,3X,X,ZIZAQU,1,
2019,JUN,veg,3,3X,X,,,"Plot 3X Comments: IMPCAP in exclosure, but not study plot"
2019,JUN,veg,3,,,,,"Module 3 Comment: MURKEI observed outside X, between X & C"
2019,JUN,veg,4,4C,C,BARE,7,
2019,JUN,veg,4,4C,C,DET,55,
2019,JUN,veg,4,4C,C,TRASH,3,
2019,JUN,veg,4,4C,C,TYPANG,65,
2019,JUN,veg,4,4C,C,ZIZAQU,1,
2019,JUN,veg,4,4C,C,PERPUN,1,changed from PERSPP to PERPUN based on aug19 data ck 23oct19
2019,JUN,veg,4,4C,C,PONCOR,0.5,
2019,JUN,veg,4,4C,C,WOOD,4,
2019,JUN,veg,4,4X,X,BARE,2,
2019,JUN,veg,4,4X,X,DET,70,
2019,JUN,veg,4,4X,X,TRASH,2.5,
2019,JUN,veg,4,4X,X,PONCOR,6,
2019,JUN,veg,4,4X,X,PELVIR,60,
2019,JUN,veg,4,4X,X,AMACAN,1,
2019,JUN,veg,4,4X,X,BIDLAE,3,
2019,JUN,veg,4,4X,X,TYPANG,40,
2019,JUN,veg,4,4X,X,PERPUN,0.5,changed from PERSPP to PERPUN based on aug19 data ck 23oct19
2019,JUN,veg,4,4X,X,UNKOPP,0.1,
2019,JUN,veg,4,4X,X,,,"Plot 4X Comment: ZIZAQU present, but not in study plot"
2019,JUN,veg,7,7C,C,DET,0.1,
2019,JUN,veg,7,7C,C,NUPADV,3,
2019,JUN,veg,7,7C,C,PELVIR,100,
2019,JUN,veg,7,7X,X,BARE,1,
2019,JUN,veg,7,7X,X,DET,1,
2019,JUN,veg,7,7X,X,NUPADV,14,
2019,JUN,veg,7,7X,X,PONCOR,2,
2019,JUN,veg,7,7X,X,PERPUN,0.5,
2019,JUN,veg,7,7X,X,PELVIR,99,
2019,JUN,veg,8,8C,C,BARE,2,
2019,JUN,veg,8,8C,C,DET,0.5,
2019,JUN,veg,8,8C,C,PELVIR,98,
2019,JUN,veg,8,8X,X,BARE,0.5,
2019,JUN,veg,8,8X,X,DET,2,
2019,JUN,veg,8,8X,X,PONCOR,6,
2019,JUN,veg,8,8X,X,PELVIR,98,
2019,JUN,veg,8,8X,X,LEEORY,0.5,
2019,JUN,veg,8,8X,X,,,Plot 8X Comment: Repair gate latches in August
2019,JUN,veg,11,11C,C,BARE,2,
2019,JUN,veg,11,11C,C,DET,1,
2019,JUN,veg,11,11C,C,NUPADV,98,
2019,JUN,veg,11,11C,C,ZIZAQU,3,looks like it has received some protection from NUPADV; some has been clipped
2019,JUN,veg,11,11X,X,BARE,1,
2019,JUN,veg,11,11X,X,DET,2,
2019,JUN,veg,11,11X,X,NUPADV,15,
2019,JUN,veg,11,11X,X,PELVIR,90,
2019,JUN,veg,11,11X,X,PERPUN,7,
2019,JUN,veg,11,11X,X,,,"Plot 11X Comment: a little bit of ZIZAQU present in exclosure, but not in study plot"
2019,JUN,veg,12,12C,C,BARE,25,
2019,JUN,veg,12,12C,C,DET,2,
2019,JUN,veg,12,12C,C,NUPADV,75,
2019,JUN,veg,12,12X,X,BARE,1,
2019,JUN,veg,12,12X,X,DET,2,
2019,JUN,veg,12,12X,X,NUPADV,30,
2019,JUN,veg,12,12X,X,IMPCAP,4,
2019,JUN,veg,12,12X,X,PONCOR,9,
2019,JUN,veg,12,12X,X,PELVIR,85,
2019,JUN,veg,12,12X,X,PERPUN,20,
2019,AUG,veg,1,1C,C,BARE,20,
2019,AUG,veg,1,1C,C,DET,1,
2019,AUG,veg,1,1C,C,TRASH,1,
2019,AUG,veg,1,1C,C,NUPADV,80,
2019,AUG,veg,1,1C,C,ZIZAQU,1,
2019,AUG,veg,1,1X,X,BARE,6,
2019,AUG,veg,1,1X,X,DET,2,
2019,AUG,veg,1,1X,X,ZIZAQU,18,
2019,AUG,veg,1,1X,X,PONCOR,15,
2019,AUG,veg,1,1X,X,PELVIR,11,
2019,AUG,veg,1,1X,X,PERPUN,85,
2019,AUG,veg,1,1X,X,IMPCAP,1,
2019,AUG,veg,1,1X,X,LEEORY,0.5,
2019,AUG,veg,2,2C,C,BARE,99.5,
2019,AUG,veg,2,2C,C,DET,0.5,
2019,AUG,veg,2,2X,X,BARE,1,
2019,AUG,veg,2,2X,X,DET,4,
2019,AUG,veg,2,2X,X,ZIZAQU,20,
2019,AUG,veg,2,2X,X,AMACAN,15,
2019,AUG,veg,2,2X,X,PERPUN,60,
2019,AUG,veg,2,2X,X,IMPCAP,1,
2019,AUG,veg,2,2X,X,PELVIR,1,
2019,AUG,veg,2,2X,X,PONCOR,2,
2019,AUG,veg,2,2X,X,SCHTAB,2,
2019,AUG,veg,2,2X,X,LEEORY,0.5,
2019,AUG,veg,3,3C,C,BARE,65,
2019,AUG,veg,3,3C,C,DET,1,
2019,AUG,veg,3,3C,C,TRASH,0.1,
2019,AUG,veg,3,3C,C,NUPADV,30,
2019,AUG,veg,3,3C,C,PERPUN,1,
2019,AUG,veg,3,3C,C,ZIZAQU,0.5,
2019,AUG,veg,3,3C,C,WOOD,3,
2019,AUG,veg,3,3X,X,BARE,2,
2019,AUG,veg,3,3X,X,DET,7,
2019,AUG,veg,3,3X,X,TRASH,0.5,
2019,AUG,veg,3,3X,X,AMACAN,20,
2019,AUG,veg,3,3X,X,PERPUN,80,
2019,AUG,veg,3,3X,X,ZIZAQU,7,
2019,AUG,veg,3,3X,X,TYPLAT,15,
2019,AUG,veg,3,3X,X,PELVIR,2,
2019,AUG,veg,4,4C,C,BARE,5,
2019,AUG,veg,4,4C,C,DET,25,
2019,AUG,veg,4,4C,C,TRASH,6,
2019,AUG,veg,4,4C,C,ZIZAQU,6,
2019,AUG,veg,4,4C,C,TYPANG,85,
2019,AUG,veg,4,4C,C,PERPUN,8,
2019,AUG,veg,4,4C,C,WOOD,5,
2019,AUG,veg,4,4C,C,PELVIR,0.1,
2019,AUG,veg,4,4X,X,BARE,3,
2019,AUG,veg,4,4X,X,DET,20,
2019,AUG,veg,4,4X,X,TRASH,2,
2019,AUG,veg,4,4X,X,AMACAN,20,
2019,AUG,veg,4,4X,X,TYPANG,60,
2019,AUG,veg,4,4X,X,PERPUN,8,
2019,AUG,veg,4,4X,X,PONCOR,6,
2019,AUG,veg,4,4X,X,PELVIR,7,
2019,AUG,veg,4,4X,X,,,"4X Comments: ZIZAQU present in exclosure, but not study plot; needs 1-2 more gate hooks, closed w/ zip ties now"
2019,AUG,veg,7,7C,C,BARE,10,
2019,AUG,veg,7,7C,C,NUPADV,3,
2019,AUG,veg,7,7C,C,PELVIR,90,
2019,AUG,veg,7,7C,C,ZIZAQU,0.5,
2019,AUG,veg,7,7X,X,BARE,4,
2019,AUG,veg,7,7X,X,DET,0.5,
2019,AUG,veg,7,7X,X,ZIZAQU,1,
2019,AUG,veg,7,7X,X,PELVIR,90,
2019,AUG,veg,7,7X,X,NUPADV,5,
2019,AUG,veg,7,7X,X,PHRAUS,0.5,
2019,AUG,veg,7,7X,X,PONCOR,0.5,
2019,AUG,veg,7,7X,X,,,"7X Comment: Wasp nest on gate near closure, therefore estimated from outside (a meter away)"
2019,AUG,veg,8,8C,C,BARE,15,
2019,AUG,veg,8,8C,C,DET,1,
2019,AUG,veg,8,8C,C,PELVIR,85,
2019,AUG,veg,8,8X,X,BARE,9,
2019,AUG,veg,8,8X,X,DET,2,
2019,AUG,veg,8,8X,X,PELVIR,75,
2019,AUG,veg,8,8X,X,PONCOR,15,
2019,AUG,veg,8,8X,X,LEEORY,3,
2019,AUG,veg,8,8X,X,ZIZAQU,1,
2019,AUG,veg,11,11C,C,BARE,40,
2019,AUG,veg,11,11C,C,DET,1,
2019,AUG,veg,11,11C,C,ZIZAQU,2,
2019,AUG,veg,11,11C,C,NUPADV,60,"observing dieback plus new, shorter foliage"
2019,AUG,veg,11,11X,X,BARE,13,
2019,AUG,veg,11,11X,X,DET,2,
2019,AUG,veg,11,11X,X,TRASH,1,
2019,AUG,veg,11,11X,X,PELVIR,65,
2019,AUG,veg,11,11X,X,AMACAN,10,
2019,AUG,veg,11,11X,X,PERPUN,30,
2019,AUG,veg,11,11X,X,PONCOR,1,
2019,AUG,veg,11,11X,X,NUPADV,3,
2019,AUG,veg,11,11X,X,,,"11X Comments: ZIZAQU in exlcosure, but not study plot; only one latch unbroken, therefore added zip tie"
2019,AUG,veg,12,12C,C,BARE,40,
2019,AUG,veg,12,12C,C,DET,1,
2019,AUG,veg,12,12C,C,NUPADV,60,
2019,AUG,veg,12,12X,X,BARE,20,
2019,AUG,veg,12,12X,X,DET,3,
2019,AUG,veg,12,12X,X,TRASH,1,
2019,AUG,veg,12,12X,X,NUPADV,20,
2019,AUG,veg,12,12X,X,PELVIR,30,
2019,AUG,veg,12,12X,X,PONCOR,20,
2019,AUG,veg,12,12X,X,PERPUN,9,
2019,AUG,veg,12,12X,X,AMACAN,7,
2019,AUG,veg,12,12X,X,PERSAG,7,near gate edge
2019,AUG,veg,12,12X,X,,,12X Comment: needs one more latch near top of gate
2020,JUN,veg,1,1C,C,BARE,1,
2020,JUN,veg,1,1C,C,DET,2,
2020,JUN,veg,1,1C,C,TRASH,0.1,
2020,JUN,veg,1,1C,C,NUPADV,99,
2020,JUN,veg,1,1C,C,ZIZAQU,1,
2020,JUN,veg,1,1C,C,WOOD,4,
2020,JUN,veg,1,1X,X,BARE,1,
2020,JUN,veg,1,1X,X,DET,15,
2020,JUN,veg,1,1X,X,TRASH,0.1,
2020,JUN,veg,1,1X,X,PELVIR,70,
2020,JUN,veg,1,1X,X,IMPCAP,0.5,
2020,JUN,veg,1,1X,X,PERPUN,45,
2020,JUN,veg,1,1X,X,BIDFRO,1,
2020,JUN,veg,1,1X,X,AMACAN,5,
2020,JUN,veg,1,1X,X,ZIZAQU,3,
2020,JUN,veg,1,1X,X,PONCOR,8,
2020,JUN,veg,1,1X,X,LEEORY,0.5,
2020,JUN,veg,1,1X,X,,,"1X Comment: IMPCAP near center bar, towards E edge"
2020,JUN,veg,2,2C,C,BARE,100,
2020,JUN,veg,2,2C,C,DET,0.1,
2020,JUN,veg,2,2C,C,WOOD,0.1,
2020,JUN,veg,2,2X,X,BARE,1,
2020,JUN,veg,2,2X,X,DET,40,
2020,JUN,veg,2,2X,X,TRASH,1,
2020,JUN,veg,2,2X,X,SCHTAB,7,
2020,JUN,veg,2,2X,X,ZIZAQU,0.5,
2020,JUN,veg,2,2X,X,PELVIR,25,
2020,JUN,veg,2,2X,X,AMACAN,30,
2020,JUN,veg,2,2X,X,PERPUN,35,
2020,JUN,veg,2,2X,X,PONCOR,5,
2020,JUN,veg,2,2X,X,BIDFRO,1.5,
2020,JUN,veg,2,2X,X,BIDLAE,1,
2020,JUN,veg,2,2X,X,,,2X Comment: at least one/third of plot is detritus only; lots of overlap in other half of plot
2020,JUN,veg,3,3C,C,BARE,75,
2020,JUN,veg,3,3C,C,DET,1,
2020,JUN,veg,3,3C,C,TRASH,1,
2020,JUN,veg,3,3C,C,NUPADV,25,
2020,JUN,veg,3,3C,C,ZIZAQU,1,sdlngs
2020,JUN,veg,3,3C,C,PELVIR,0.1,sdlng
2020,JUN,veg,3,3C,C,WOOD,0.5,
2020,JUN,veg,3,3C,C,,,3C Comment: some herbivory to ZIZAQU
2020,JUN,veg,3,3X,X,BARE,1,
2020,JUN,veg,3,3X,X,DET,35,
2020,JUN,veg,3,3X,X,TRASH,0.5,
2020,JUN,veg,3,3X,X,TYPLAT,13,
2020,JUN,veg,3,3X,X,PELVIR,70,
2020,JUN,veg,3,3X,X,AMACAN,20,
2020,JUN,veg,3,3X,X,PERPUN,5,
2020,JUN,veg,3,3X,X,BIDFRO,0.1,
2020,JUN,veg,3,3X,X,PONCOR,0.5,
2020,JUN,veg,3,3X,X,,,"3X Comment: ZIZAQU, SAGLAT present in exlcosure, but outside of study plot"
2020,JUN,veg,4,4C,C,BARE,9,
2020,JUN,veg,4,4C,C,DET,25,
2020,JUN,veg,4,4C,C,TRASH,8,
2020,JUN,veg,4,4C,C,TYPANG,65,good separation between male and female fruits
2020,JUN,veg,4,4C,C,PERPUN,11,
2020,JUN,veg,4,4C,C,PELVIR,0.5,sdlng
2020,JUN,veg,4,4C,C,PONCOR,0.1,sdlng w/ spatulate lvs
2020,JUN,veg,4,4C,C,ZIZAQU,0.5,browsed
2020,JUN,veg,4,4C,C,WOOD,8,
2020,JUN,veg,4,4X,X,BARE,1,
2020,JUN,veg,4,4X,X,DET,30,
2020,JUN,veg,4,4X,X,TRASH,3,
2020,JUN,veg,4,4X,X,PERPUN,2,
2020,JUN,veg,4,4X,X,PELVIR,25,includes some sdlngs
2020,JUN,veg,4,4X,X,TYPANG,95,good separation between male and female fruits
2020,JUN,veg,4,4X,X,PONCOR,5,
2020,JUN,veg,4,4X,X,BIDSPP,0.1,sdlng
2020,JUN,veg,4,4X,X,,,"4X Comment: BIDFRO in exclosure, just outside study plot"
2020,JUN,veg,7,7C,C,DET,1,
2020,JUN,veg,7,7C,C,PELVIR,98,
2020,JUN,veg,7,7C,C,ZIZAQU,3,
2020,JUN,veg,7,7C,C,NUPADV,12,
2020,JUN,veg,7,7X,X,BARE,1,
2020,JUN,veg,7,7X,X,DET,1,
2020,JUN,veg,7,7X,X,PELVIR,99,
2020,JUN,veg,7,7X,X,NUPADV,10,
2020,JUN,veg,7,7X,X,PERPUN,13,
2020,JUN,veg,7,7X,X,ZIZAQU,1.5,
2020,JUN,veg,8,8C,C,BARE,10,
2020,JUN,veg,8,8C,C,DET,0.5,
2020,JUN,veg,8,8C,C,PELVIR,90,
2020,JUN,veg,8,8X,X,BARE,2,
2020,JUN,veg,8,8X,X,DET,1,
2020,JUN,veg,8,8X,X,PELVIR,90,
2020,JUN,veg,8,8X,X,PONCOR,10,
2020,JUN,veg,8,8X,X,LEEORY,0.1,
2020,JUN,veg,11,11C,C,BARE,5,
2020,JUN,veg,11,11C,C,DET,1,
2020,JUN,veg,11,11C,C,ZIZAQU,1,
2020,JUN,veg,11,11C,C,NUPADV,95,
2020,JUN,veg,11,11X,X,DET,2,
2020,JUN,veg,11,11X,X,IMPCAP,1.5,
2020,JUN,veg,11,11X,X,PELVIR,95,
2020,JUN,veg,11,11X,X,NUPADV,13,
2020,JUN,veg,11,11X,X,PERPUN,35,
2020,JUN,veg,11,11X,X,ZIZAQU,1,
2020,JUN,veg,11,11X,X,AMACAN,4,
2020,JUN,veg,12,12C,C,BARE,10,
2020,JUN,veg,12,12C,C,DET,2,
2020,JUN,veg,12,12C,C,NUPADV,90,
2020,JUN,veg,12,12C,C,PERPUN,1,
2020,JUN,veg,12,12X,X,DET,2,
2020,JUN,veg,12,12X,X,PERSAG,12,no longer limited to gate end like it was in August 2019
2020,JUN,veg,12,12X,X,NUPADV,25,
2020,JUN,veg,12,12X,X,PONCOR,12,
2020,JUN,veg,12,12X,X,PELVIR,80,
2020,JUN,veg,12,12X,X,IMPCAP,2,
2020,JUN,veg,12,12X,X,PERPUN,14,
2020,JUN,veg,12,12X,X,AMACAN,7,
2020,AUG,veg,1,1C,C,BARE,15,
2020,AUG,veg,1,1C,C,DET,0.5,
2020,AUG,veg,1,1C,C,TRASH,1,
2020,AUG,veg,1,1C,C,NUPADV,85,
2020,AUG,veg,1,1C,C,ZIZAQU,1,
2020,AUG,veg,1,1C,C,WOOD,2,
2020,AUG,veg,1,1X,X,BARE,5,
2020,AUG,veg,1,1X,X,DET,4,
2020,AUG,veg,1,1X,X,ZIZAQU,15,
2020,AUG,veg,1,1X,X,PELVIR,50,
2020,AUG,veg,1,1X,X,PONCOR,30,
2020,AUG,veg,1,1X,X,BIDLAE,2,
2020,AUG,veg,1,1X,X,IMPCAP,1,
2020,AUG,veg,1,1X,X,AMACAN,12,
2020,AUG,veg,1,1X,X,PERPUN,20,
2020,AUG,veg,1,1X,X,LEEORY,0.5,
2020,AUG,veg,2,2C,C,BARE,100,
2020,AUG,veg,2,2C,C,DET,0.1,
2020,AUG,veg,2,2C,C,TRASH,0.1,
2020,AUG,veg,2,2X,X,BARE,3,
2020,AUG,veg,2,2X,X,DET,4,
2020,AUG,veg,2,2X,X,ZIZAQU,25,
2020,AUG,veg,2,2X,X,PELVIR,15,
2020,AUG,veg,2,2X,X,SCHTAB,6,
2020,AUG,veg,2,2X,X,AMACAN,50,
2020,AUG,veg,2,2X,X,PERPUN,35,
2020,AUG,veg,2,2X,X,PONCOR,20,
2020,AUG,veg,2,2X,X,BIDLAE,2,
2020,AUG,veg,3,3C,C,BARE,55,
2020,AUG,veg,3,3C,C,DET,0.5,
2020,AUG,veg,3,3C,C,TRASH,1,
2020,AUG,veg,3,3C,C,ZIZAQU,11,
2020,AUG,veg,3,3C,C,NUPADV,40,
2020,AUG,veg,3,3C,C,PONCOR,6,
2020,AUG,veg,3,3C,C,PERPUN,0.5,
2020,AUG,veg,3,3X,X,BARE,10,
2020,AUG,veg,3,3X,X,DET,25,
2020,AUG,veg,3,3X,X,TRASH,1,
2020,AUG,veg,3,3X,X,TYPLAT,20,
2020,AUG,veg,3,3X,X,AMACAN,40,
2020,AUG,veg,3,3X,X,PELVIR,50,
2020,AUG,veg,3,3X,X,ZIZAQU,1.5,
2020,AUG,veg,3,3X,X,PERPUN,5,
2020,AUG,veg,3,3X,X,BIDFRO,0.1,
2020,AUG,veg,4,4C,C,BARE,15,
2020,AUG,veg,4,4C,C,DET,15,
2020,AUG,veg,4,4C,C,TRASH,6,
2020,AUG,veg,4,4C,C,TYPANG,75,
2020,AUG,veg,4,4C,C,PERPUN,15,
2020,AUG,veg,4,4C,C,PONCOR,0.5,sdlng
2020,AUG,veg,4,4C,C,ZIZAQU,1,
2020,AUG,veg,4,4C,C,WOOD,6,
2020,AUG,veg,4,4C,C,AMACAN,3,
2020,AUG,veg,4,4X,X,BARE,4,
2020,AUG,veg,4,4X,X,DET,10,
2020,AUG,veg,4,4X,X,TRASH,1.5,
2020,AUG,veg,4,4X,X,TYPANG,90,
2020,AUG,veg,4,4X,X,PONCOR,5,
2020,AUG,veg,4,4X,X,PELVIR,30,
2020,AUG,veg,4,4X,X,AMACAN,0.1,
2020,AUG,veg,4,4X,X,PERPUN,0.1,
2020,AUG,veg,7,7C,C,BARE,5,
2020,AUG,veg,7,7C,C,DET,2,
2020,AUG,veg,7,7C,C,ZIZAQU,30,
2020,AUG,veg,7,7C,C,PELVIR,85,
2020,AUG,veg,7,7C,C,NUPADV,9,
2020,AUG,veg,7,7X,X,BARE,2,
2020,AUG,veg,7,7X,X,DET,2,
2020,AUG,veg,7,7X,X,PELVIR,90,
2020,AUG,veg,7,7X,X,PONCOR,4,
2020,AUG,veg,7,7X,X,NUPADV,9,
2020,AUG,veg,7,7X,X,PERPUN,20,
2020,AUG,veg,7,7X,X,ZIZAQU,6,
2020,AUG,veg,8,8C,C,BARE,3,
2020,AUG,veg,8,8C,C,DET,2,
2020,AUG,veg,8,8C,C,PONCOR,20,
2020,AUG,veg,8,8C,C,PELVIR,75,
2020,AUG,veg,8,8C,C,LEEORY,4,
2020,AUG,veg,8,8C,C,ZIZAQU,3,
2020,AUG,veg,8,8X,X,BARE,7,
2020,AUG,veg,8,8X,X,DET,2,
2020,AUG,veg,8,8X,X,PELVIR,90,
2020,AUG,veg,8,8X,X,PONCOR,6,
2020,AUG,veg,8,8X,X,NUPADV,1,
2020,AUG,veg,11,11C,C,BARE,5,
2020,AUG,veg,11,11C,C,DET,1,
2020,AUG,veg,11,11C,C,NUPADV,95,
2020,AUG,veg,11,11X,X,BARE,8,
2020,AUG,veg,11,11X,X,DET,2,
2020,AUG,veg,11,11X,X,AMACAN,11,
2020,AUG,veg,11,11X,X,PELVIR,75,
2020,AUG,veg,11,11X,X,PERPUN,13,
2020,AUG,veg,11,11X,X,NUPADV,5,
2020,AUG,veg,11,11X,X,PONCOR,2,
2020,AUG,veg,12,12C,C,BARE,15,
2020,AUG,veg,12,12C,C,DET,1,
2020,AUG,veg,12,12C,C,NUPADV,85,
2020,AUG,veg,12,12X,X,BARE,3,
2020,AUG,veg,12,12X,X,DET,1,
2020,AUG,veg,12,12X,X,NUPADV,12,
2020,AUG,veg,12,12X,X,PERSAG,25,
2020,AUG,veg,12,12X,X,PONCOR,40,
2020,AUG,veg,12,12X,X,PELVIR,25,
2020,AUG,veg,12,12X,X,PERPUN,20,
2020,AUG,veg,12,12X,X,AMACAN,0.1,
2020,AUG,veg,12,12X,X,IMPCAP,2,
2021,JUN,veg,1,1C,C,DET,1,
2021,JUN,veg,1,1C,C,NUPADV,99,
2021,JUN,veg,1,1C,C,ZIZAQU,5,
2021,JUN,veg,1,1X,X,BARE,5,
2021,JUN,veg,1,1X,X,DET,15,
2021,JUN,veg,1,1X,X,TRASH,0.5,
2021,JUN,veg,1,1X,X,PONCOR,35,
2021,JUN,veg,1,1X,X,PELVIR,65,
2021,JUN,veg,1,1X,X,LEEORY,5,
2021,JUN,veg,1,1X,X,PERPUN,15,
2021,JUN,veg,1,1X,X,ZIZAQU,0.5,
2021,JUN,veg,1,1X,X,AMACAN,4,
2021,JUN,veg,1,1X,X,IMPCAP,1,
2021,JUN,veg,2,2C,C,BARE,99,
2021,JUN,veg,2,2C,C,DET,0.1,
2021,JUN,veg,2,2C,C,ZIZAQU,1,
2021,JUN,veg,2,2C,C,NUPADV,0.1,sdlng
2021,JUN,veg,2,2C,C,,,2C Comments: sdlngs of NUPADV observed both inside of and nearby outside of the unfenced study plot
2021,JUN,veg,2,2X,X,BARE,1,
2021,JUN,veg,2,2X,X,DET,30,
2021,JUN,veg,2,2X,X,TRASH,2,
2021,JUN,veg,2,2X,X,SCHTAB,11,
2021,JUN,veg,2,2X,X,PELVIR,20,
2021,JUN,veg,2,2X,X,PONCOR,11,
2021,JUN,veg,2,2X,X,PERPUN,40,
2021,JUN,veg,2,2X,X,ZIZAQU,3,
2021,JUN,veg,2,2X,X,BIDLAE,1,
2021,JUN,veg,2,2X,X,AMACAN,2,
2021,JUN,veg,3,3C,C,BARE,20,
2021,JUN,veg,3,3C,C,DET,6,
2021,JUN,veg,3,3C,C,TRASH,0.1,
2021,JUN,veg,3,3C,C,WOOD,2,
2021,JUN,veg,3,3C,C,ZIZAQU,35,
2021,JUN,veg,3,3C,C,PONCOR,3,
2021,JUN,veg,3,3C,C,PELVIR,0.5,sdlng
2021,JUN,veg,3,3C,C,PERPUN,0.5,
2021,JUN,veg,3,3C,C,NUPADV,45,
2021,JUN,veg,3,3C,C,,,"3C Comment: observed browsed NUPADV in unfenced study plot, as well as unfenced nearby"
2021,JUN,veg,3,3X,X,BARE,1,
2021,JUN,veg,3,3X,X,DET,9,
2021,JUN,veg,3,3X,X,TRASH,0.1,
2021,JUN,veg,3,3X,X,WOOD,0.5,
2021,JUN,veg,3,3X,X,TYPLAT,15,
2021,JUN,veg,3,3X,X,BIDLAE,2,
2021,JUN,veg,3,3X,X,PELVIR,70,
2021,JUN,veg,3,3X,X,AMACAN,1,
2021,JUN,veg,3,3X,X,PERPUN,10,
2021,JUN,veg,3,3X,X,,,"3X Comment: iNaturalist thinks our BIDLAE could be Eclipta, so confirm id during August sampling; won't impact any of the analyses, since both are native"
2021,JUN,veg,4,4C,C,BARE,7,
2021,JUN,veg,4,4C,C,DET,9,
2021,JUN,veg,4,4C,C,TRASH,4,
2021,JUN,veg,4,4C,C,WOOD,3,
2021,JUN,veg,4,4C,C,TYPANG,90,
2021,JUN,veg,4,4C,C,PONCOR,1,sdlng
2021,JUN,veg,4,4C,C,AMACAN,4,
2021,JUN,veg,4,4C,C,PERPUN,25,
2021,JUN,veg,4,4C,C,BIDLAE,1,
2021,JUN,veg,4,4X,X,BARE,1,
2021,JUN,veg,4,4X,X,DET,20,
2021,JUN,veg,4,4X,X,TRASH,2,
2021,JUN,veg,4,4X,X,TYPANG,95,
2021,JUN,veg,4,4X,X,PELVIR,35,
2021,JUN,veg,4,4X,X,AMACAN,3,
2021,JUN,unveg,5,5C,C,BARE,100,
2021,JUN,unveg,5,5C,C,DET,0.1,
2021,JUN,unveg,5,5X,X,DET,1,
2021,JUN,unveg,5,5X,X,TRASH,0.1,
2021,JUN,unveg,5,5X,X,ELYCAN,3,Elymus canadensis
2021,JUN,unveg,5,5X,X,PELVIR,70,
2021,JUN,unveg,5,5X,X,IMPCAP,13,
